date,L3_P[MW],L5_P[MW],L5_P[MW],L6_P[MW],L5_P[MW],L5_P[MW],L5_P[MW],L5_P[MW],L5_P[MW],L5_P[MW],L2_P[MW],L7_P[MW],L5_P[MW],L4_P[MW],L5_P[MW],L5_P[MW],L5_P[MW],L1_P[MW],L5_P[MW],ChargerSim-0.Charger1_0-P[MW],Line_2-3_I[kA],Line_2-4_I[kA],Line_5-7_I[kA],Line_9-T1_I[kA],Line_7-8_I[kA],Line_6-8_I[kA],Line_6-7_I[kA],Line_3-4_I[kA],Line(4)_I[kA],Line_1-3_I[kA],Line_5-6_I[kA],Line_10-T1_I[kA],Line_I[kA],Line_1-2_I[kA]
2024-12-01 07:49:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 07:51:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 07:52:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 07:54:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 07:55:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 07:57:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 07:58:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:00:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:01:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:03:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:04:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:06:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:07:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:09:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:10:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:12:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:13:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:15:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:16:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:18:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:19:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:21:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:22:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:24:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:25:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:27:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:28:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:30:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:31:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:33:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:34:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:36:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:37:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:39:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:40:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:42:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:43:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:45:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:46:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:48:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:49:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:51:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:52:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:54:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:55:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:57:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 08:58:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 09:00:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 09:01:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 09:03:00,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
2024-12-01 09:04:30,30.0,-10.0,0.0,15.0,-82.48033678765374,0.0,0.0,0.0,30.0,10.0,25.0,20.0,11.739999999999997,10.0,20.0,25.0,-5.0,40.0,10.0,-1.74,0.1043932325301134,0.1094436738381974,0.1115606747471232,0.0833478774243921,0.2019573023442772,0.2214983817863709,0.0159260335075851,0.1423530543212073,0.3259600292483214,0.247804391160912,0.1006270755761743,0.3326359862269932,0.0817137185844093,0.1492737680385381
